,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,92,93,101,104,110
2023-10-22 08:00:00,"['rest', 8]","['sior', -4]","['rest', 9]","['inactive', 4]","['rest', 9]","['rest', 4]","['inactive', 4]","['sior', -4]","['rest', 0]","['lalik', -4]","['rest', 4]","['sior', -4]","['rest', 4]","['rest', 0]","['rest', 0]","['inactive', 36]","['rest', 36]","['rest', inf]","['rest', 0]","['lalik', -4]","['rest', 8]","['rest', 0]","['rest', 9]","['rest', 35]","['inactive', 32]","['inactive', 32]","['lalik', -4]","['inactive', 32]","['rest', 28]","['rest', 14]","['salanova', -4]","['salanova', -4]","['salanova', -4]","['rest', 28]","['rest', 24]","['rest', 28]","['rest', 28]","['rest', 24]","['rest', 24]","['rest', inf]","['rest', 20]","['rest', 24]","['rest', 24]","['inactive', 4]","['rest', 24]","['rest', 20]","['rest', 20]","['rest', 20]","['rest', 16]","['lalik', -4]","['rest', 20]","['rest', 0]","['rest', 20]","['rest', 20]","['rest', 4]","['rest', 20]","['rest', 16]","['inactive', 0]","['rest', 16]","['rest', 16]","['rest', 16]","['rest', 16]","['rest', 12]","['rest', 12]","['rest', 15]","['rest', 15]","['rest', 11]","['rest', 12]","['rest', 12]","['inactive', 14]","['rest', 12]","['rest', 12]","['rest', 8]","['rest', 4]","['inactive', 12]","['rest', 12]","['rest', 8]","['rest', 12]","['salanova', -4]","['rest', 11]","['rest', 0]","['inactive', 8]","['rest', 11]","['rest', 8]","['inactive', inf]","['rest', 8]","['rest', 4]","['rest', 4]","['rest', 8]","['rest', 9]","['rest', 4]","['rest', inf]"
2023-10-22 09:00:00,"['rest', 9]","['sior', -3]","['rest', 10]","['rest', 5]","['rest', 10]","['rest', 5]","['rest', 5]","['sior', -3]","['rest', 1]","['lalik', -3]","['rest', 5]","['sior', -3]","['rest', 5]","['inactive', 1]","['rest', 1]","['rest', 37]","['inactive', 37]","['inactive', inf]","['rest', 1]","['lalik', -3]","['rest', 9]","['rest', 1]","['rest', 10]","['rest', 36]","['rest', 33]","['rest', 33]","['lalik', -3]","['inactive', 33]","['inactive', 29]","['inactive', 15]","['salanova', -3]","['salanova', -3]","['salanova', -3]","['rest', 29]","['rest', 25]","['rest', 29]","['rest', 29]","['rest', 25]","['inactive', 25]","['rest', inf]","['inactive', 21]","['rest', 25]","['rest', 25]","['rest', 5]","['rest', 25]","['rest', 21]","['inactive', 21]","['rest', 21]","['inactive', 17]","['lalik', -3]","['rest', 21]","['rest', 1]","['rest', 21]","['inactive', 21]","['rest', 5]","['rest', 21]","['rest', 17]","['rest', 1]","['rest', 17]","['rest', 17]","['rest', 17]","['rest', 17]","['rest', 13]","['rest', 13]","['rest', 16]","['inactive', 16]","['rest', 12]","['rest', 13]","['inactive', 13]","['rest', 15]","['rest', 13]","['rest', 13]","['rest', 9]","['rest', 5]","['rest', 13]","['rest', 13]","['rest', 9]","['rest', 13]","['salanova', -3]","['rest', 12]","['rest', 1]","['rest', 9]","['inactive', 12]","['inactive', 9]","['rest', inf]","['rest', 9]","['rest', 5]","['rest', 5]","['rest', 9]","['rest', 10]","['rest', 5]","['rest', inf]"
2023-10-22 10:00:00,"['rest', 10]","['sior', -2]","['rest', 11]","['rest', 6]","['rest', 11]","['rest', 6]","['rest', 6]","['sior', -2]","['rest', 2]","['lalik', -2]","['rest', 6]","['sior', -2]","['rest', 6]","['rest', 2]","['rest', 2]","['rest', 38]","['rest', 38]","['rest', inf]","['rest', 2]","['lalik', -2]","['rest', 10]","['rest', 2]","['rest', 11]","['inactive', 37]","['rest', 34]","['inactive', 34]","['lalik', -2]","['rest', 34]","['inactive', 30]","['rest', 16]","['salanova', -2]","['salanova', -2]","['salanova', -2]","['rest', 30]","['rest', 26]","['rest', 30]","['rest', 30]","['rest', 26]","['rest', 26]","['rest', inf]","['rest', 22]","['rest', 26]","['rest', 26]","['rest', 6]","['rest', 26]","['rest', 22]","['inactive', 22]","['rest', 22]","['rest', 18]","['lalik', -2]","['rest', 22]","['rest', 2]","['rest', 22]","['rest', 22]","['rest', 6]","['rest', 22]","['rest', 18]","['rest', 2]","['rest', 18]","['rest', 18]","['rest', 18]","['rest', 18]","['rest', 14]","['inactive', 14]","['rest', 17]","['rest', 17]","['rest', 13]","['inactive', 14]","['rest', 14]","['rest', 16]","['rest', 14]","['inactive', 14]","['rest', 10]","['rest', 6]","['inactive', 14]","['rest', 14]","['rest', 10]","['rest', 14]","['salanova', -2]","['rest', 13]","['rest', 2]","['rest', 10]","['rest', 13]","['rest', 10]","['rest', inf]","['rest', 10]","['inactive', 6]","['rest', 6]","['rest', 10]","['rest', 11]","['rest', 6]","['rest', inf]"
2023-10-22 11:00:00,"['rest', 11]","['sior', -1]","['rest', 12]","['rest', 7]","['inactive', 12]","['rest', 7]","['rest', 7]","['sior', -1]","['rest', 3]","['lalik', -1]","['rest', 7]","['inactive', -1]","['rest', 7]","['rest', 3]","['rest', 3]","['rest', 39]","['inactive', 39]","['rest', inf]","['rest', 3]","['inactive', -1]","['rest', 11]","['rest', 3]","['rest', 12]","['inactive', 38]","['rest', 35]","['rest', 35]","['lalik', -1]","['rest', 35]","['rest', 31]","['rest', 17]","['salanova', -1]","['inactive', -1]","['salanova', -1]","['rest', 31]","['rest', 27]","['rest', 31]","['rest', 31]","['rest', 27]","['rest', 27]","['rest', inf]","['rest', 23]","['rest', 27]","['rest', 27]","['rest', 7]","['rest', 27]","['rest', 23]","['rest', 23]","['rest', 23]","['rest', 19]","['lalik', -1]","['rest', 23]","['inactive', 3]","['rest', 23]","['rest', 23]","['rest', 7]","['rest', 23]","['rest', 19]","['rest', 3]","['inactive', 19]","['rest', 19]","['rest', 19]","['rest', 19]","['inactive', 15]","['rest', 15]","['rest', 18]","['rest', 18]","['rest', 14]","['rest', 15]","['rest', 15]","['rest', 17]","['rest', 15]","['rest', 15]","['rest', 11]","['rest', 7]","['rest', 15]","['rest', 15]","['rest', 11]","['rest', 15]","['salanova', -1]","['rest', 14]","['inactive', 3]","['rest', 11]","['rest', 14]","['rest', 11]","['rest', inf]","['rest', 11]","['rest', 7]","['rest', 7]","['rest', 11]","['rest', 12]","['rest', 7]","['rest', inf]"
2023-10-22 12:00:00,"['rest', 12]","['rest', 0]","['rest', 13]","['rest', 8]","['rest', 13]","['rest', 8]","['rest', 8]","['rest', 0]","['rest', 4]","['rest', 0]","['rest', 8]","['rest', 0]","['rest', 8]","['rest', 4]","['rest', 4]","['lalik', -4]","['lalik', -4]","['rest', inf]","['rest', 4]","['rest', 0]","['inactive', 12]","['rest', 4]","['rest', 13]","['rest', 39]","['lalik', -4]","['salanova', -4]","['rest', 0]","['salanova', -4]","['salanova', -4]","['rest', 18]","['rest', 0]","['rest', 0]","['rest', 0]","['rest', 32]","['rest', 28]","['sior', -8]","['rest', 32]","['sior', -8]","['rest', 28]","['rest', inf]","['rest', 24]","['rest', 28]","['rest', 28]","['sior', -8]","['rest', 28]","['inactive', 24]","['inactive', 24]","['rest', 24]","['inactive', 20]","['rest', 0]","['rest', 24]","['rest', 4]","['rest', 24]","['rest', 24]","['rest', 8]","['rest', 24]","['rest', 20]","['rest', 4]","['rest', 20]","['rest', 20]","['rest', 20]","['rest', 20]","['rest', 16]","['rest', 16]","['rest', 19]","['rest', 19]","['rest', 15]","['lalik', -4]","['rest', 16]","['inactive', 18]","['rest', 16]","['rest', 16]","['rest', 12]","['inactive', 8]","['rest', 16]","['rest', 16]","['rest', 12]","['rest', 16]","['rest', 0]","['salanova', -4]","['rest', 4]","['rest', 12]","['inactive', 15]","['rest', 12]","['rest', inf]","['rest', 12]","['inactive', 8]","['rest', 8]","['rest', 12]","['inactive', 13]","['rest', 8]","['rest', inf]"
2023-10-22 13:00:00,"['rest', 13]","['rest', 1]","['rest', 14]","['rest', 9]","['rest', 14]","['rest', 9]","['rest', 9]","['rest', 1]","['rest', 5]","['rest', 1]","['rest', 9]","['rest', 1]","['rest', 9]","['rest', 5]","['inactive', 5]","['lalik', -3]","['lalik', -3]","['rest', inf]","['rest', 5]","['rest', 1]","['rest', 13]","['rest', 5]","['inactive', 14]","['inactive', 40]","['lalik', -3]","['salanova', -3]","['inactive', 1]","['salanova', -3]","['salanova', -3]","['rest', 19]","['inactive', 1]","['rest', 1]","['rest', 1]","['rest', 33]","['rest', 29]","['sior', -7]","['rest', 33]","['sior', -7]","['rest', 29]","['rest', inf]","['rest', 25]","['rest', 29]","['rest', 29]","['sior', -7]","['rest', 29]","['inactive', 25]","['rest', 25]","['rest', 25]","['rest', 21]","['rest', 1]","['rest', 25]","['rest', 5]","['rest', 25]","['rest', 25]","['rest', 9]","['rest', 25]","['rest', 21]","['rest', 5]","['rest', 21]","['inactive', 21]","['rest', 21]","['rest', 21]","['rest', 17]","['rest', 17]","['inactive', 20]","['rest', 20]","['rest', 16]","['lalik', -3]","['rest', 17]","['rest', 19]","['rest', 17]","['rest', 17]","['inactive', 13]","['rest', 9]","['rest', 17]","['rest', 17]","['rest', 13]","['rest', 17]","['rest', 1]","['salanova', -3]","['rest', 5]","['inactive', 13]","['rest', 16]","['rest', 13]","['rest', inf]","['rest', 13]","['rest', 9]","['rest', 9]","['inactive', 13]","['rest', 14]","['rest', 9]","['rest', inf]"
2023-10-22 14:00:00,"['inactive', 14]","['rest', 2]","['rest', 15]","['rest', 10]","['rest', 15]","['rest', 10]","['rest', 10]","['rest', 2]","['rest', 6]","['rest', 2]","['rest', 10]","['rest', 2]","['rest', 10]","['rest', 6]","['rest', 6]","['lalik', -2]","['lalik', -2]","['rest', inf]","['rest', 6]","['rest', 2]","['sior2', -4]","['rest', 6]","['rest', 15]","['sior2', -4]","['lalik', -2]","['salanova', -2]","['rest', 2]","['salanova', -2]","['salanova', -2]","['inactive', 20]","['rest', 2]","['rest', 2]","['rest', 2]","['inactive', 34]","['rest', 30]","['sior', -6]","['sior2', -4]","['sior', -6]","['rest', 30]","['rest', inf]","['rest', 26]","['rest', 30]","['rest', 30]","['sior', -6]","['rest', 30]","['rest', 26]","['rest', 26]","['rest', 26]","['rest', 22]","['rest', 2]","['rest', 26]","['rest', 6]","['rest', 26]","['rest', 26]","['inactive', 10]","['rest', 26]","['inactive', 22]","['rest', 6]","['rest', 22]","['rest', 22]","['rest', 22]","['rest', 22]","['rest', 18]","['rest', 18]","['rest', 21]","['rest', 21]","['rest', 17]","['lalik', -2]","['rest', 18]","['inactive', 20]","['rest', 18]","['rest', 18]","['inactive', 14]","['rest', 10]","['rest', 18]","['rest', 18]","['rest', 14]","['rest', 18]","['rest', 2]","['salanova', -2]","['rest', 6]","['rest', 14]","['rest', 17]","['rest', 14]","['rest', inf]","['rest', 14]","['rest', 10]","['rest', 10]","['rest', 14]","['inactive', 15]","['rest', 10]","['inactive', inf]"
2023-10-22 15:00:00,"['rest', 15]","['rest', 3]","['rest', 16]","['rest', 11]","['rest', 16]","['rest', 11]","['rest', 11]","['rest', 3]","['rest', 7]","['rest', 3]","['rest', 11]","['rest', 3]","['rest', 11]","['rest', 7]","['rest', 7]","['lalik', -1]","['lalik', -1]","['rest', inf]","['inactive', 7]","['rest', 3]","['sior2', -3]","['rest', 7]","['inactive', 16]","['sior2', -3]","['lalik', -1]","['salanova', -1]","['rest', 3]","['inactive', -1]","['salanova', -1]","['rest', 21]","['rest', 3]","['rest', 3]","['rest', 3]","['rest', 35]","['rest', 31]","['sior', -5]","['sior2', -3]","['sior', -5]","['rest', 31]","['rest', inf]","['rest', 27]","['rest', 31]","['rest', 31]","['sior', -5]","['rest', 31]","['rest', 27]","['rest', 27]","['rest', 27]","['rest', 23]","['rest', 3]","['rest', 27]","['rest', 7]","['rest', 27]","['rest', 27]","['rest', 11]","['rest', 27]","['rest', 23]","['rest', 7]","['rest', 23]","['rest', 23]","['rest', 23]","['rest', 23]","['inactive', 19]","['rest', 19]","['rest', 22]","['rest', 22]","['rest', 18]","['lalik', -1]","['rest', 19]","['rest', 21]","['rest', 19]","['rest', 19]","['rest', 15]","['rest', 11]","['rest', 19]","['rest', 19]","['rest', 15]","['rest', 19]","['rest', 3]","['salanova', -1]","['rest', 7]","['rest', 15]","['rest', 18]","['rest', 15]","['rest', inf]","['rest', 15]","['rest', 11]","['rest', 11]","['rest', 15]","['rest', 16]","['rest', 11]","['rest', inf]"
2023-10-22 16:00:00,"['salanova', -4]","['inactive', 4]","['rest', 17]","['rest', 12]","['rest', 17]","['rest', 12]","['rest', 12]","['rest', 4]","['rest', 8]","['rest', 4]","['rest', 12]","['rest', 4]","['rest', 12]","['rest', 8]","['rest', 8]","['rest', 0]","['inactive', 0]","['rest', inf]","['rest', 8]","['rest', 4]","['sior2', -2]","['rest', 8]","['lalik', -4]","['sior2', -2]","['rest', 0]","['rest', 0]","['rest', 4]","['rest', 0]","['rest', 0]","['rest', 22]","['rest', 4]","['inactive', 4]","['rest', 4]","['lalik', -4]","['inactive', 32]","['sior', -4]","['sior2', -2]","['sior', -4]","['lalik', -4]","['inactive', inf]","['salanova', -4]","['lalik', -4]","['rest', 32]","['sior', -4]","['salanova', -4]","['salanova', -4]","['rest', 28]","['rest', 28]","['inactive', 24]","['rest', 4]","['rest', 28]","['rest', 8]","['rest', 28]","['inactive', 28]","['inactive', 12]","['rest', 28]","['rest', 24]","['inactive', 8]","['rest', 24]","['inactive', 24]","['rest', 24]","['rest', 24]","['rest', 20]","['rest', 20]","['rest', 23]","['rest', 23]","['rest', 19]","['rest', 0]","['rest', 20]","['rest', 22]","['rest', 20]","['rest', 20]","['inactive', 16]","['rest', 12]","['rest', 20]","['rest', 20]","['rest', 16]","['rest', 20]","['inactive', 4]","['rest', 0]","['rest', 8]","['rest', 16]","['rest', 19]","['inactive', 16]","['inactive', inf]","['rest', 16]","['rest', 12]","['rest', 12]","['rest', 16]","['rest', 17]","['rest', 12]","['rest', inf]"
2023-10-22 17:00:00,"['salanova', -3]","['rest', 5]","['rest', 18]","['rest', 13]","['rest', 18]","['rest', 13]","['rest', 13]","['inactive', 5]","['rest', 9]","['rest', 5]","['rest', 13]","['rest', 5]","['rest', 13]","['inactive', 9]","['rest', 9]","['rest', 1]","['rest', 1]","['rest', inf]","['rest', 9]","['rest', 5]","['sior2', -1]","['rest', 9]","['lalik', -3]","['sior2', -1]","['rest', 1]","['rest', 1]","['rest', 5]","['rest', 1]","['rest', 1]","['rest', 23]","['rest', 5]","['rest', 5]","['rest', 5]","['lalik', -3]","['rest', 33]","['sior', -3]","['sior2', -1]","['sior', -3]","['lalik', -3]","['rest', inf]","['salanova', -3]","['lalik', -3]","['rest', 33]","['sior', -3]","['salanova', -3]","['salanova', -3]","['rest', 29]","['rest', 29]","['rest', 25]","['rest', 5]","['sior1', -4]","['rest', 9]","['sior1', -4]","['rest', 29]","['sior1', -4]","['rest', 29]","['rest', 25]","['rest', 9]","['rest', 25]","['rest', 25]","['rest', 25]","['inactive', 25]","['rest', 21]","['rest', 21]","['rest', 24]","['rest', 24]","['rest', 20]","['rest', 1]","['rest', 21]","['rest', 23]","['rest', 21]","['rest', 21]","['rest', 17]","['rest', 13]","['rest', 21]","['rest', 21]","['rest', 17]","['rest', 21]","['inactive', 5]","['rest', 1]","['rest', 9]","['rest', 17]","['inactive', 20]","['inactive', 17]","['rest', inf]","['rest', 17]","['rest', 13]","['inactive', 13]","['inactive', 17]","['inactive', 18]","['rest', 13]","['rest', inf]"
2023-10-22 18:00:00,"['salanova', -2]","['rest', 6]","['rest', 19]","['rest', 14]","['rest', 19]","['rest', 14]","['rest', 14]","['rest', 6]","['rest', 10]","['inactive', 6]","['rest', 14]","['rest', 6]","['rest', 14]","['rest', 10]","['rest', 10]","['rest', 2]","['rest', 2]","['rest', inf]","['rest', 10]","['rest', 6]","['inactive', 0]","['rest', 10]","['lalik', -2]","['rest', 0]","['rest', 2]","['inactive', 2]","['rest', 6]","['rest', 2]","['rest', 2]","['rest', 24]","['rest', 6]","['rest', 6]","['rest', 6]","['lalik', -2]","['rest', 34]","['sior', -2]","['inactive', 0]","['sior', -2]","['lalik', -2]","['rest', inf]","['salanova', -2]","['lalik', -2]","['inactive', 34]","['sior', -2]","['salanova', -2]","['salanova', -2]","['inactive', 30]","['inactive', 30]","['rest', 26]","['rest', 6]","['sior1', -3]","['rest', 10]","['sior1', -3]","['rest', 30]","['sior1', -3]","['rest', 30]","['rest', 26]","['rest', 10]","['rest', 26]","['rest', 26]","['rest', 26]","['rest', 26]","['rest', 22]","['rest', 22]","['rest', 25]","['rest', 25]","['rest', 21]","['rest', 2]","['rest', 22]","['rest', 24]","['rest', 22]","['rest', 22]","['rest', 18]","['rest', 14]","['rest', 22]","['rest', 22]","['rest', 18]","['rest', 22]","['rest', 6]","['rest', 2]","['rest', 10]","['rest', 18]","['rest', 21]","['rest', 18]","['rest', inf]","['rest', 18]","['rest', 14]","['rest', 14]","['rest', 18]","['rest', 19]","['rest', 14]","['rest', inf]"
2023-10-22 19:00:00,"['inactive', -1]","['rest', 7]","['rest', 20]","['inactive', 15]","['rest', 20]","['rest', 15]","['rest', 15]","['rest', 7]","['rest', 11]","['rest', 7]","['rest', 15]","['rest', 7]","['rest', 15]","['rest', 11]","['rest', 11]","['rest', 3]","['rest', 3]","['rest', inf]","['rest', 11]","['rest', 7]","['rest', 1]","['rest', 11]","['lalik', -1]","['inactive', 1]","['rest', 3]","['rest', 3]","['rest', 7]","['inactive', 3]","['rest', 3]","['rest', 25]","['rest', 7]","['rest', 7]","['rest', 7]","['lalik', -1]","['inactive', 35]","['sior', -1]","['rest', 1]","['sior', -1]","['lalik', -1]","['rest', inf]","['salanova', -1]","['lalik', -1]","['inactive', 35]","['sior', -1]","['salanova', -1]","['salanova', -1]","['rest', 31]","['rest', 31]","['rest', 27]","['inactive', 7]","['sior1', -2]","['rest', 11]","['sior1', -2]","['rest', 31]","['sior1', -2]","['rest', 31]","['rest', 27]","['inactive', 11]","['inactive', 27]","['rest', 27]","['rest', 27]","['rest', 27]","['inactive', 23]","['rest', 23]","['rest', 26]","['rest', 26]","['rest', 22]","['rest', 3]","['rest', 23]","['rest', 25]","['rest', 23]","['rest', 23]","['rest', 19]","['rest', 15]","['rest', 23]","['rest', 23]","['rest', 19]","['rest', 23]","['rest', 7]","['rest', 3]","['rest', 11]","['rest', 19]","['rest', 22]","['inactive', 19]","['rest', inf]","['rest', 19]","['rest', 15]","['rest', 15]","['rest', 19]","['rest', 20]","['rest', 15]","['rest', inf]"
2023-10-22 20:00:00,"['rest', 0]","['rest', 8]","['inactive', 21]","['rest', 16]","['rest', 21]","['rest', 16]","['rest', 16]","['rest', 8]","['rest', 12]","['rest', 8]","['rest', 16]","['rest', 8]","['rest', 16]","['rest', 12]","['rest', 12]","['rest', 4]","['rest', 4]","['rest', inf]","['rest', 12]","['rest', 8]","['rest', 2]","['rest', 12]","['rest', 0]","['rest', 2]","['rest', 4]","['rest', 4]","['rest', 8]","['rest', 4]","['rest', 4]","['rest', 26]","['rest', 8]","['rest', 8]","['rest', 8]","['rest', 0]","['maazar', -3]","['rest', 0]","['rest', 2]","['rest', 0]","['rest', 0]","['rest', inf]","['rest', 0]","['rest', 0]","['inactive', 36]","['rest', 0]","['rest', 0]","['rest', 0]","['lalik', -4]","['lalik', -4]","['salanova', -4]","['sior', -8]","['sior1', -1]","['maazar', -3]","['sior1', -1]","['rest', 32]","['sior1', -1]","['lalik', -4]","['salanova', -4]","['salanova', -4]","['salanova', -4]","['sior', -8]","['maazar', -3]","['sior', -8]","['rest', 24]","['rest', 24]","['rest', 27]","['maazar', -3]","['rest', 23]","['rest', 4]","['rest', 24]","['rest', 26]","['rest', 24]","['inactive', 24]","['rest', 20]","['lalik', -4]","['rest', 24]","['rest', 24]","['rest', 20]","['rest', 24]","['rest', 8]","['rest', 4]","['rest', 12]","['rest', 20]","['rest', 23]","['rest', 20]","['rest', inf]","['rest', 20]","['rest', 16]","['rest', 16]","['rest', 20]","['rest', 21]","['rest', 16]","['rest', inf]"
2023-10-22 21:00:00,"['rest', 1]","['rest', 9]","['rest', 22]","['rest', 17]","['rest', 22]","['rest', 17]","['rest', 17]","['rest', 9]","['rest', 13]","['inactive', 9]","['rest', 17]","['inactive', 9]","['rest', 17]","['rest', 13]","['rest', 13]","['inactive', 5]","['rest', 5]","['rest', inf]","['rest', 13]","['inactive', 9]","['rest', 3]","['rest', 13]","['rest', 1]","['rest', 3]","['rest', 5]","['rest', 5]","['rest', 9]","['rest', 5]","['rest', 5]","['rest', 27]","['inactive', 9]","['rest', 9]","['rest', 9]","['rest', 1]","['maazar', -2]","['rest', 1]","['inactive', 3]","['rest', 1]","['rest', 1]","['rest', inf]","['rest', 1]","['rest', 1]","['inactive', 37]","['rest', 1]","['rest', 1]","['rest', 1]","['lalik', -3]","['lalik', -3]","['salanova', -3]","['sior', -7]","['rest', 0]","['maazar', -2]","['rest', 0]","['inactive', 33]","['rest', 0]","['lalik', -3]","['salanova', -3]","['salanova', -3]","['salanova', -3]","['sior', -7]","['maazar', -2]","['sior', -7]","['rest', 25]","['inactive', 25]","['inactive', 28]","['maazar', -2]","['rest', 24]","['rest', 5]","['rest', 25]","['rest', 27]","['rest', 25]","['rest', 25]","['rest', 21]","['lalik', -3]","['rest', 25]","['inactive', 25]","['rest', 21]","['rest', 25]","['rest', 9]","['rest', 5]","['rest', 13]","['inactive', 21]","['rest', 24]","['rest', 21]","['rest', inf]","['rest', 21]","['rest', 17]","['rest', 17]","['rest', 21]","['rest', 22]","['rest', 17]","['rest', inf]"
2023-10-22 22:00:00,"['rest', 2]","['rest', 10]","['rest', 23]","['rest', 18]","['rest', 23]","['rest', 18]","['rest', 18]","['rest', 10]","['rest', 14]","['rest', 10]","['rest', 18]","['rest', 10]","['rest', 18]","['rest', 14]","['rest', 14]","['rest', 6]","['rest', 6]","['rest', inf]","['rest', 14]","['rest', 10]","['rest', 4]","['rest', 14]","['rest', 2]","['rest', 4]","['rest', 6]","['rest', 6]","['rest', 10]","['inactive', 6]","['rest', 6]","['rest', 28]","['rest', 10]","['inactive', 10]","['rest', 10]","['rest', 2]","['inactive', -1]","['inactive', 2]","['rest', 4]","['rest', 2]","['inactive', 2]","['rest', inf]","['rest', 2]","['rest', 2]","['rest', 38]","['rest', 2]","['rest', 2]","['rest', 2]","['lalik', -2]","['lalik', -2]","['salanova', -2]","['sior', -6]","['rest', 1]","['inactive', -1]","['rest', 1]","['rest', 34]","['rest', 1]","['lalik', -2]","['salanova', -2]","['salanova', -2]","['salanova', -2]","['sior', -6]","['inactive', -1]","['sior', -6]","['rest', 26]","['rest', 26]","['rest', 29]","['maazar', -1]","['inactive', 25]","['rest', 6]","['rest', 26]","['rest', 28]","['rest', 26]","['rest', 26]","['rest', 22]","['lalik', -2]","['rest', 26]","['rest', 26]","['inactive', 22]","['rest', 26]","['rest', 10]","['rest', 6]","['rest', 14]","['rest', 22]","['inactive', 25]","['rest', 22]","['rest', inf]","['rest', 22]","['rest', 18]","['rest', 18]","['rest', 22]","['rest', 23]","['rest', 18]","['rest', inf]"
2023-10-22 23:00:00,"['rest', 3]","['rest', 11]","['rest', 24]","['rest', 19]","['inactive', 24]","['rest', 19]","['rest', 19]","['rest', 11]","['rest', 15]","['rest', 11]","['rest', 19]","['rest', 11]","['rest', 19]","['rest', 15]","['rest', 15]","['rest', 7]","['rest', 7]","['rest', inf]","['rest', 15]","['rest', 11]","['rest', 5]","['rest', 15]","['rest', 3]","['inactive', 5]","['rest', 7]","['rest', 7]","['rest', 11]","['rest', 7]","['rest', 7]","['rest', 29]","['rest', 11]","['rest', 11]","['rest', 11]","['rest', 3]","['rest', 0]","['rest', 3]","['rest', 5]","['rest', 3]","['rest', 3]","['rest', inf]","['inactive', 3]","['inactive', 3]","['rest', 39]","['rest', 3]","['rest', 3]","['rest', 3]","['lalik', -1]","['lalik', -1]","['salanova', -1]","['sior', -5]","['rest', 2]","['inactive', 0]","['rest', 2]","['rest', 35]","['rest', 2]","['lalik', -1]","['salanova', -1]","['salanova', -1]","['salanova', -1]","['sior', -5]","['inactive', 0]","['sior', -5]","['rest', 27]","['rest', 27]","['rest', 30]","['rest', 0]","['inactive', 26]","['rest', 7]","['rest', 27]","['rest', 29]","['rest', 27]","['rest', 27]","['rest', 23]","['lalik', -1]","['rest', 27]","['rest', 27]","['rest', 23]","['rest', 27]","['rest', 11]","['rest', 7]","['rest', 15]","['inactive', 23]","['rest', 26]","['rest', 23]","['rest', inf]","['rest', 23]","['rest', 19]","['rest', 19]","['rest', 23]","['rest', 24]","['rest', 19]","['rest', inf]"
2023-10-23 00:00:00,"['rest', 4]","['rest', 12]","['rest', 25]","['rest', 20]","['rest', 25]","['rest', 20]","['inactive', 20]","['rest', 12]","['rest', 16]","['rest', 12]","['rest', 20]","['lalik', -4]","['rest', 20]","['rest', 16]","['rest', 16]","['rest', 8]","['rest', 8]","['rest', inf]","['rest', 16]","['rest', 12]","['rest', 6]","['rest', 16]","['rest', 4]","['rest', 6]","['rest', 8]","['rest', 8]","['rest', 12]","['rest', 8]","['rest', 8]","['lalik', -4]","['rest', 12]","['rest', 12]","['rest', 12]","['rest', 4]","['rest', 1]","['rest', 4]","['rest', 6]","['rest', 4]","['rest', 4]","['rest', inf]","['rest', 4]","['rest', 4]","['inactive', 40]","['rest', 4]","['rest', 4]","['rest', 4]","['inactive', 0]","['rest', 0]","['rest', 0]","['sior', -4]","['rest', 3]","['rest', 1]","['rest', 3]","['lalik', -4]","['rest', 3]","['rest', 0]","['rest', 0]","['rest', 0]","['rest', 0]","['sior', -4]","['inactive', 1]","['sior', -4]","['salanova', -4]","['rest', 28]","['lalik', -4]","['rest', 1]","['rest', 27]","['salanova', -4]","['salanova', -4]","['rest', 30]","['salanova', -4]","['rest', 28]","['rest', 24]","['rest', 0]","['rest', 28]","['rest', 28]","['rest', 24]","['rest', 28]","['rest', 12]","['rest', 8]","['rest', 16]","['rest', 24]","['rest', 27]","['rest', 24]","['rest', inf]","['rest', 24]","['rest', 20]","['rest', 20]","['inactive', 24]","['rest', 25]","['rest', 20]","['rest', inf]"
